id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
8980045,E,150000,0,11,MORTGAGE,6.87,debt_consolidation, 60 months,0,,14.3,0.0,0.592906302,0
5782274,D,37000,0,3,,31.26,other, 36 months,1,,63.3,0.0,0.835416446,1
10082528,C,93500,0,9,RENT,14.81,other, 36 months,1,,96.2,0.0,0.033365495,0
10784755,A,102000,0,4,MORTGAGE,20.48,credit_card, 36 months,1,,45.2,0.0,0.612688473,0
8998656,B,65000,0,4,MORTGAGE,16.72,credit_card, 36 months,1,,51.5,0.0,0.219402299,0
10766129,D,250000,0,9,RENT,1.95,debt_consolidation, 60 months,1,,18.5,0.0,0.380340427,0
5755154,G,84000,0,8,MORTGAGE,25.91,debt_consolidation, 60 months,0,,82.1,0.0,0.012344429,1
6185892,C,50000,0,9,MORTGAGE,11.45,debt_consolidation, 36 months,0,,68.2,0.0,0.132540421,0
5758353,C,135000,0,3,RENT,6.29,debt_consolidation, 36 months,1,,59.2,0.0,0.37734184,0
8485134,A,70000,0,11,OWN,17.57,credit_card, 36 months,1,,19.1,0.0,0.291846839,0
7104046,A,155000,0,11,MORTGAGE,10.68,credit_card, 36 months,0,,50.8,0.0,0.606978116,0
7367277,D,65000,0,7,MORTGAGE,33.25,debt_consolidation, 60 months,0,,55.3,0.0,0.394950161,1
7617310,B,76000,0,11,MORTGAGE,22.06,credit_card, 36 months,1,,81.3,0.0,0.587968911,0
6176062,A,98000,1,1,MORTGAGE,4.42,debt_consolidation, 36 months,1,,19.5,0.0,0.670821406,0
7637346,D,47000,0,11,RENT,25.58,debt_consolidation, 36 months,1,,81.0,0.0,0.678455878,1
10120554,C,45000,1,1,RENT,29.28,other, 36 months,1,,15.0,0.0,0.430198677,0
7696746,E,43000,0,10,RENT,22.94,debt_consolidation, 60 months,0,,47.6,0.0,0.898428799,0
10786873,A,105000,0,3,MORTGAGE,9.5,home_improvement, 36 months,1,,44.7,0.0,0.238468178,0
6572083,D,25000,0,2,MORTGAGE,33.46,other, 36 months,1,,14.2,0.0,0.185214116,0
6331256,A,45000,0,11,RENT,21.97,debt_consolidation, 36 months,0,,25.8,0.0,0.758500738,1
8866248,C,85000,0,7,OWN,17.65,debt_consolidation, 36 months,0,,38.8,0.0,0.674168264,0
9124720,C,38000,0,9,MORTGAGE,11.56,debt_consolidation, 36 months,1,,49.6,0.0,0.281801335,0
10984797,E,140000,0,11,RENT,7.34,major_purchase, 60 months,0,,47.0,0.0,0.714801978,0
7076180,C,71500,0,11,MORTGAGE,14.93,major_purchase, 60 months,0,,44.1,15.0,0.612062308,0
8560586,B,50000,0,6,MORTGAGE,18.87,credit_card, 36 months,0,,66.4,0.0,0.897846064,0
6634733,A,75000,0,11,,26.89,credit_card, 36 months,1,,45.0,0.0,0.319800865,0
10756697,A,105000,0,10,MORTGAGE,18.14,debt_consolidation, 36 months,1,,42.0,0.0,0.312417852,0
5937983,A,38000,0,8,RENT,18.41,credit_card, 36 months,1,,31.5,0.0,0.228765254,0
8596588,B,80000,1,1,OWN,10.27,debt_consolidation, 36 months,0,,28.5,0.0,0.947947144,0
6825474,D,65000,0,3,RENT,24.34,major_purchase, 36 months,0,,52.0,0.0,0.350745223,0
8795229,B,23080,1,1,RENT,25.79,credit_card, 36 months,1,,41.2,0.0,0.22608471,0
11054587,B,80000,0,11,MORTGAGE,19.35,debt_consolidation, 36 months,0,,78.6,30.56,0.975226434,1
7645669,B,55000,0,4,MORTGAGE,12.84,debt_consolidation, 36 months,0,,78.6,0.0,0.797851605,0
5788595,C,100000,0,11,MORTGAGE,17.93,major_purchase, 60 months,1,,59.0,0.0,0.516079916,0
10071767,C,70000,0,11,MORTGAGE,29.5,debt_consolidation, 36 months,0,,38.3,0.0,0.573940522,1
8994614,A,110000,0,2,MORTGAGE,15.26,debt_consolidation, 36 months,1,,31.0,0.0,0.302010649,0
7054299,A,74000,0,11,MORTGAGE,2.3,debt_consolidation, 36 months,1,,17.1,0.0,0.498799127,0
8964833,B,120000,0,11,MORTGAGE,20.66,debt_consolidation, 36 months,0,,88.8,0.0,0.605431229,0
5755793,D,74000,1,1,MORTGAGE,1.91,debt_consolidation, 60 months,1,,47.2,0.0,0.49835271,1
6573198,C,130000,0,11,MORTGAGE,21.38,debt_consolidation, 36 months,1,,90.0,0.0,0.958559489,0
6615360,D,52000,0,5,MORTGAGE,33.6,debt_consolidation, 60 months,1,,42.5,0.0,0.121967616,0
7265783,C,60000,1,0,MORTGAGE,26.54,debt_consolidation, 36 months,0,,78.6,0.0,0.589591982,1
10775319,C,35000,0,5,RENT,10.15,debt_consolidation, 60 months,0,,24.2,0.0,0.721051233,0
7085556,C,36000,1,1,RENT,26.41,credit_card, 36 months,1,,57.5,0.0,0.626476103,0
7375731,B,36000,0,2,OWN,20.72,debt_consolidation, 36 Months,1,,75.1,0.0,0.247755824,0
9025456,B,60000,0,6,RENT,14.8,credit_card, 36 months,1,,69.5,0.0,0.7140473,0
7051984,D,130000,1,1,RENT,7.33,moving, 36 months,1,,68.9,0.0,0.433264748,1
5685322,B,42000,0,6,RENT,19.26,debt_consolidation, 36 months,0,,78.1,0.0,0.002423534,1
6179992,B,55000,0,11,MORTGAGE,29.63,debt_consolidation, 36 months,0,,59.1,0.0,0.771363523,0
6531163,B,80000,0,3,MORTGAGE,8.36,home_improvement, 36 months,0,,28.7,0.0,0.863589719,0
9011257,D,45000,0,7,MORTGAGE,23.41,credit_card, 36 months,0,,51.7,0.0,0.688945919,1
8926120,B,55000,0,9,MORTGAGE,18.52,debt_consolidation, 36 months,1,,0.0,0.0,0.767187165,0
7264920,E,116000,0,11,MORTGAGE,8.84,debt_consolidation, 36 months,0,,83.1,0.0,0.376701923,0
10073204,B,125000,0,2,MORTGAGE,5.12,debt_consolidation, 36 months,0,,71.4,0.0,0.353910385,0
8558954,B,82570,0,11,MORTGAGE,20.51,credit_card, 36 months,0,,85.0,0.0,0.292630958,0
9227546,E,42000,0,3,RENT,25.06,credit_card, 60 months,1,,46.6,0.0,0.536944713,1
6315668,D,61000,0,4,MORTGAGE,8.81,debt_consolidation, 60 months,0,,61.2,0.0,0.052515048,0
7725257,B,39000,0,5,,33.39,debt_consolidation, 36 months,0,,38.0,0.0,0.558374366,0
7936003,E,81000,0,11,MORTGAGE,14.96,credit_card, 60 months,0,,54.3,0.0,0.056196368,0
8285275,C,90000,0,7,MORTGAGE,13.0,credit_card, 60 months,1,,46.1,0.0,0.620755435,1
5976640,E,99600,0,4,MORTGAGE,6.95,debt_consolidation, 60 months,0,,70.1,0.0,0.817323773,0
6583024,B,44000,0,5,MORTGAGE,16.23,debt_consolidation, 60 months,1,,43.4,0.0,0.756108022,0
10587369,C,40636,0,2,MORTGAGE,32.72,debt_consolidation, 36 months,1,,64.2,0.0,0.465670791,1
7056175,D,60000,0,11,RENT,20.58,vacation, 36 months,1,,75.3,0.0,0.554874548,0
10984938,A,200000,0,8,MORTGAGE,7.01,debt_consolidation, 36 months,1,,25.0,0.0,0.569379683,0
5765479,E,44711,1,0,MORTGAGE,25.01,other, 36 months,1,,72.3,0.0,0.63521466,0
5936969,E,37000,0,6,RENT,21.13,credit_card, 36 months,0,,71.8,0.0,0.069490614,1
8376381,A,65000,0,11,MORTGAGE,12.91,credit_card, 36 months,1,,44.8,0.0,0.505245286,0
5648932,A,53185,1,0,MORTGAGE,11.6,home_improvement, 36 months,1,,18.6,0.0,0.57970136,0
9011376,C,81500,0,2,MORTGAGE,27.24,debt_consolidation, 60 months,0,,66.5,0.0,0.736489228,0
6465238,A,27000,1,1,RENT,18.9,debt_consolidation, 36 months,1,,13.4,0.0,0.478095709,0
7684651,B,100000,0,11,,20.42,credit_card, 36 months,1,,77.2,0.0,0.767665506,0
7053191,E,65000,0,3,MORTGAGE,19.9,other, 60 months,0,,72.9,0.0,0.218271545,0
5788586,B,45000,0,3,MORTGAGE,14.27,credit_card, 36 months,1,,65.8,0.0,0.84049123,0
7699100,B,45000,0,11,MORTGAGE,17.07,debt_consolidation, 36 months,0,,82.8,0.0,0.489973847,0
8115742,B,55500,0,6,MORTGAGE,8.15,credit_card, 36 months,1,,48.3,0.0,0.787263964,0
6533295,D,31500,0,4,MORTGAGE,10.25,debt_consolidation, 60 months,1,,87.3,0.0,0.799391589,1
6170437,B,75000,0,5,MORTGAGE,8.5,debt_consolidation, 36 months,1,,42.9,0.0,0.279502533,0
7092128,B,65000,0,8,MORTGAGE,26.25,debt_consolidation, 36 months,0,,53.2,0.0,0.784170688,0
6625500,B,52000,0,7,MORTGAGE,16.52,credit_card, 36 months,1,,62.7,0.0,0.219725706,0
6299197,B,142000,0,6,MORTGAGE,6.65,debt_consolidation, 36 months,0,,64.5,0.0,0.432275034,0
10170657,B,70000,0,11,MORTGAGE,21.91,debt_consolidation, 36 months,1,,60.4,0.0,0.430864175,0
7725454,C,70000,0,11,MORTGAGE,27.82,debt_consolidation, 36 months,0,,72.6,0.0,0.84190318,0
10153833,D,60000,0,11,OWN,20.99,debt_consolidation, 60 months,0,,88.9,0.0,0.948249926,0
5967590,C,75000,0,7,,16.06,credit_card, 36 months,0,,63.6,0.0,0.787722477,0
10092669,F,25000,1,1,RENT,11.43,small_business, 36 months,0,,89.3,0.0,0.809192271,1
5761547,C,59600,1,1,MORTGAGE,21.52,home_improvement, 60 months,1,,66.7,0.0,0.151313818,0
7947236,C,102000,0,2,MORTGAGE,4.24,other, 60 months,1,,4.2,0.0,0.611155651,0
10617727,A,170000,0,11,MORTGAGE,11.46,home_improvement, 36 months,0,,61.8,0.0,0.952785553,0
10648196,B,65000,0,10,MORTGAGE,22.58,credit_card, 36 months,0,,33.6,0.0,0.723680279,0
7061901,B,43000,0,6,RENT,24.31,debt_consolidation, 36 months,1,,65.3,23.12,0.74466168,1
6155402,B,42000,0,9,RENT,5.12,credit_card, 36 months,1,,47.2,0.0,0.106982601,0
7045871,B,56000,0,3,OWN,12.54,debt_consolidation, 36 months,0,,63.0,0.0,0.416074894,0
7435196,C,40000,1,1,RENT,16.35,credit_card, 36 months,1,,76.9,0.0,0.826559072,1
8886227,B,115000,1,1,,15.7,debt_consolidation, 36 months,1,,32.0,0.0,0.619994495,0
8116453,B,36000,0,11,OWN,11.57,debt_consolidation, 36 months,0,,45.1,0.0,0.658766518,0
5786436,B,187000,0,7,MORTGAGE,4.11,home_improvement, 36 months,1,,41.0,0.0,0.961584255,0
7450047,C,90000,0,7,MORTGAGE,16.39,debt_consolidation, 36 months,1,,47.8,0.0,0.094665092,0
8564774,B,104000,0,11,,5.81,debt_consolidation, 36 months,1,,69.0,0.0,0.109550847,0
6185032,E,48000,0,10,RENT,12.78,small_business, 36 months,0,,63.4,0.0,0.475226565,0
7677950,C,70000,0,11,MORTGAGE,11.42,debt_consolidation, 36 months,0,,47.4,0.0,0.018597759,0
7102249,C,70000,0,11,,4.17,debt_consolidation, 36 months,1,,90.9,0.0,0.516668705,0
5799517,A,65000,0,11,MORTGAGE,7.2,debt_consolidation, 36 months,0,,29.5,0.0,0.654959222,1
7060961,D,50000,0,6,RENT,22.23,house, 36 months,0,,30.0,0.0,0.35509737,0
5764670,A,48000,0,7,OWN,9.78,car, 36 months,1,,4.8,0.0,0.073438476,0
7255776,C,33000,1,1,,24.11,debt_consolidation, 36 months,0,,54.0,0.0,0.55824762,0
6188461,B,23666,1,0,OWN,16.02,credit_card, 36 months,1,1.0,64.5,0.0,0.636970646,0
5444733,D,60000,0,4,RENT,30.82,debt_consolidation, 36 months,0,,63.0,15.0,0.004429371,0
11215169,B,325000,0,9,,11.41,debt_consolidation, 36 months,1,,77.5,0.0,0.626012087,0
8895874,C,68000,0,6,MORTGAGE,20.86,debt_consolidation, 36 months,0,,33.3,0.0,0.370287143,1
2835604,B,70000,0,5,OWN,1.9,home_improvement, 36 months,0,,29.8,0.0,0.648470474,1
6395729,B,26000,1,1,MORTGAGE,29.26,credit_card, 36 months,1,,45.8,0.0,0.499493649,0
8557761,E,110000,0,11,MORTGAGE,33.8,debt_consolidation, 60 months,1,,78.3,0.0,0.363051176,0
10777247,D,60000,0,4,MORTGAGE,20.66,debt_consolidation, 36 months,0,,100.0,0.0,0.740628477,0
10554851,C,47000,0,3,RENT,27.6,credit_card, 36 months,0,,59.2,0.0,0.065895295,0
5686508,B,60000,0,11,MORTGAGE,27.78,other, 36 months,1,,30.9,0.0,0.658476221,0
8571122,C,70000,0,7,RENT,11.3,debt_consolidation, 36 months,0,,59.0,0.0,0.364832779,1
5864625,D,44720,0,4,RENT,11.73,debt_consolidation, 60 months,1,,100.0,0.0,0.909143934,1
6464983,A,82000,0,11,MORTGAGE,17.22,debt_consolidation, 36 months,1,,34.5,0.0,0.717115548,0
8597319,D,105000,0,10,MORTGAGE,19.31,debt_consolidation, 60 months,1,,41.2,0.0,0.942328217,0
8956076,A,31000,0,2,MORTGAGE,22.22,credit_card, 36 months,1,,11.8,0.0,0.127581296,0
5608627,D,100000,0,11,MORTGAGE,17.63,home_improvement, 36 months,0,,29.2,0.0,0.945632253,1
5774103,E,150000,0,11,MORTGAGE,32.46,debt_consolidation, 36 months,1,,62.5,0.0,0.561027709,0
6154945,C,47000,1,0,MORTGAGE,8.37,credit_card, 36 months,1,,91.6,0.0,0.384527564,0
7346311,D,49360,0,5,RENT,19.53,home_improvement, 36 months,1,,92.1,0.0,0.510725271,1
5965690,F,650000,0,11,RENT,5.03,debt_consolidation, 36 months,1,,52.1,0.0,0.804606435,1
7070028,D,31128,0,4,RENT,19.97,other, 36 months,0,,36.9,0.0,0.411663687,0
6415726,B,61000,0,11,,30.85,debt_consolidation, 36 months,0,,49.0,0.0,0.628536222,0
6533612,D,115000,0,2,,14.44,debt_consolidation, 36 months,0,,56.1769,0.0,0.209863097,0
10141376,E,130000,0,4,MORTGAGE,17.55,debt_consolidation, 60 months,0,,45.0,0.0,0.203652786,0
8776079,C,86000,0,9,MORTGAGE,13.83,credit_card, 36 months,0,,75.6,0.0,0.586477005,0
5705529,C,54000,0,11,RENT,20.58,debt_consolidation, 60 months,1,,66.3,0.0,0.930519061,0
11286385,D,43052,0,3,RENT,18.62,other, 36 months,1,,82.0,0.0,0.566216192,1
6311517,D,65000,0,11,MORTGAGE,24.06,debt_consolidation, 36 months,1,,95.3,0.0,0.590761325,0
6135194,A,75000,0,11,OWN,10.64,debt_consolidation, 36 months,1,,50.1,0.0,0.259930494,0
9524666,A,55000,0,6,RENT,18.83,debt_consolidation, 36 months,0,,29.6,0.0,0.52389209,0
9228583,C,80000,0,7,MORTGAGE,27.63,credit_card, 60 months,0,,71.4,0.0,0.751460458,0
6515502,D,34455,1,0,RENT,30.96,debt_consolidation, 36 months,1,,34.8,0.0,0.124112765,0
5755163,C,90000,0,2,RENT,8.88,debt_consolidation, 36 months,0,,31.0,0.0,0.165787151,1
10615577,B,65000,0,11,MORTGAGE,21.97,debt_consolidation, 36 months,0,,31.4,0.0,0.162875471,0
6331467,D,75000,0,3,MORTGAGE,19.95,debt_consolidation, 60 months,0,,34.3,0.0,0.082786799,1
7925384,C,31806,0,11,OWN,25.81,debt_consolidation, 60 months,0,,63.6,0.0,0.318499057,1
5694778,C,40000,1,1,MORTGAGE,8.58,debt_consolidation, 36 months,0,,48.9,0.0,0.791384346,0
7389989,A,70000,0,11,MORTGAGE,16.1,debt_consolidation, 36 months,0,,39.8,0.0,0.134468829,0
5647217,B,70862,0,11,MORTGAGE,18.64,credit_card, 36 months,0,,74.0,0.0,0.68487515,0
6075108,C,83000,0,9,MORTGAGE,16.87,debt_consolidation, 60 months,0,,50.9,0.0,0.528940984,0
7255866,B,65000,0,4,,28.08,debt_consolidation, 36 months,1,,51.8,0.0,0.275634988,0
5935940,C,50000,0,2,MORTGAGE,18.24,home_improvement, 36 months,0,,84.5,0.0,0.098455334,1
5756338,B,35000,0,5,,18.24,credit_card, 36 months,1,,69.6,0.0,0.419653911,0
6290345,D,50000,0,9,RENT,9.98,debt_consolidation, 36 months,1,,85.9,0.0,0.07739594,0
3732241,B,52000,0,4,RENT,17.08,credit_card, 36 months,0,,15.8,0.0,0.50347496,0
7936550,A,115000,0,4,OWN,24.18,debt_consolidation, 36 months,1,1.0,29.4,0.0,0.776943609,0
8965353,C,37500,0,6,MORTGAGE,24.96,major_purchase, 36 months,0,,32.9,0.0,0.751787075,0
5767668,E,90000,0,11,MORTGAGE,23.76,other, 36 months,0,,68.4,0.0,0.872365811,1
6784862,A,50000,0,3,MORTGAGE,4.56,debt_consolidation, 36 months,1,,28.8,0.0,0.509846991,0
5686126,C,180000,0,10,MORTGAGE,7.78,credit_card, 36 months,1,,67.1,0.0,0.277745156,0
5975466,C,50000,0,6,RENT,17.18,debt_consolidation, 36 months,1,,44.3,0.0,0.824460726,1
9165190,B,66000,0,11,MORTGAGE,23.13,debt_consolidation, 36 months,1,,69.1,0.0,0.91113392,0
8064996,B,51436,0,11,MORTGAGE,25.13,other, 36 months,1,,41.4,0.0,0.314767742,0
4865008,B,58897,0,2,MORTGAGE,15.76,other, 36 months,1,1.0,41.5,0.0,0.987621884,0
8561058,A,100000,0,10,MORTGAGE,18.43,home_improvement, 36 months,1,,17.8,0.0,0.538560946,0
8126797,D,45000,0,11,RENT,15.73,debt_consolidation, 36 months,1,,61.0,0.0,0.069457481,0
5894840,C,43000,0,11,RENT,18.22,credit_card, 36 months,1,,75.8,0.0,0.615259838,1
5885162,D,70000,1,1,RENT,1.29,other, 36 months,0,,19.0,14.9685,0.66847495,0
9185584,C,90000,0,10,MORTGAGE,15.74,debt_consolidation, 60 months,1,,43.6,0.0,0.568410215,0
9238093,B,187500,0,11,MORTGAGE,11.45,home_improvement, 36 months,1,,49.4,0.0,0.95314432,0
10159971,C,86000,0,11,OWN,29.61,home_improvement, 36 months,0,,85.8,0.0,0.636513712,0
8627211,C,30000,0,6,,31.48,debt_consolidation, 36 months,1,,45.6,15.0,0.940042689,0
9055867,A,60000,0,2,MORTGAGE,25.9,debt_consolidation, 36 months,1,,0.2,0.0,0.059153263,0
7934889,B,95000,0,11,MORTGAGE,9.7,debt_consolidation, 36 months,0,,53.5,0.0,0.055283017,0
10555935,D,44000,1,0,MORTGAGE,28.18,debt_consolidation, 36 months,0,,46.4,0.0,0.031511714,0
7934739,B,33908,1,0,RENT,31.57,credit_card, 36 months,1,,51.6,0.0,0.960404451,1
5978003,D,28186,0,7,RENT,4.56,credit_card, 36 months,1,,67.9,0.0,0.596477485,1
6570529,B,54000,0,4,RENT,9.8,debt_consolidation, 36 months,0,,21.1,0.0,0.046136054,0
6169222,E,54000,0,10,RENT,29.35,debt_consolidation, 60 months,1,,77.3,0.0,0.255070253,0
7045176,D,85000,0,2,MORTGAGE,12.1,debt_consolidation, 36 months,0,,82.5,0.0,0.459978416,0
8629397,B,85000,0,7,RENT,18.0,debt_consolidation, 36 months,1,,76.3,0.0,0.996294353,0
5956178,C,42000,0,3,,3.86,credit_card, 36 months,1,,39.8,0.0,0.237058776,0
10079528,D,75000,0,11,MORTGAGE,4.66,home_improvement, 60 months,0,,22.3,0.0,0.149549853,0
6330761,C,135000,0,6,MORTGAGE,5.77,credit_card, 36 months,1,,90.2,0.0,0.451748877,0
7381676,C,95000,0,9,MORTGAGE,21.99,debt_consolidation, 60 months,1,,75.7,0.0,0.891369801,0
5935676,D,52000,0,2,RENT,17.17,debt_consolidation, 36 months,0,,64.6,0.0,0.75251904,1
10706428,A,96000,0,11,MORTGAGE,11.46,credit_card, 36 months,0,,59.7,0.0,0.898574705,0
8666952,C,40000,0,6,RENT,2.25,credit_card, 60 months,1,,40.7,0.0,0.556861656,0
10175470,E,55200,0,4,MORTGAGE,22.83,medical, 60 months,0,,42.1,0.0,0.026169537,0
10555101,D,75000,0,11,RENT,10.75,debt_consolidation, 60 months,1,,22.7,0.0,0.019705305,1
8905436,D,70000,0,10,RENT,15.12,debt_consolidation, 60 months,1,,82.3,0.0,0.106475832,1
7626147,D,125000,0,6,MORTGAGE,13.9,debt_consolidation, 60 months,1,,65.8,0.0,0.422486621,0
8845937,E,60000,0,9,MORTGAGE,21.14,debt_consolidation, 60 months,0,,26.0,0.0,0.110759173,0
10072885,C,80000,0,3,RENT,27.15,debt_consolidation, 36 months,0,,46.9,0.0,0.989868133,1
6074999,C,105000,0,2,MORTGAGE,3.82,small_business, 36 months,0,,32.0,0.0,0.758898786,0
6532422,F,31000,0,6,RENT,11.3,major_purchase, 60 months,1,,85.0,0.0,0.046670818,1
6166210,E,75000,0,7,RENT,24.03,credit_card, 36 months,0,,78.4,0.0,0.954609237,0
9002251,B,50814,0,7,MORTGAGE,24.38,debt_consolidation, 36 months,0,,47.1,0.0,0.784040751,0
8964687,F,170000,0,5,MORTGAGE,18.47,small_business, 60 months,0,,65.2,0.0,0.389647469,1
5770389,B,56000,0,4,MORTGAGE,22.26,debt_consolidation, 60 months,1,,42.3,0.0,0.382433143,0
8578212,B,70000,0,3,MORTGAGE,13.12,major_purchase, 36 months,1,,7.3,0.0,0.209315581,0
5604569,C,42000,0,5,OWN,6.09,debt_consolidation, 36 months,1,,15.6,0.0,0.020221138,0
10121776,C,50000,0,3,RENT,33.46,credit_card, 36 months,0,,55.0,0.0,0.180242358,0
6288730,E,65000,0,11,,29.41,debt_consolidation, 60 months,1,,54.9,0.0,0.706690062,0
9078305,A,24000,0,11,RENT,21.05,debt_consolidation, 36 months,0,,52.1,0.0,0.356742174,0
5767981,F,49000,0,9,OWN,32.91,debt_consolidation, 60 months,0,,77.9,0.0,0.56929923,1
7680988,C,55000,0,5,RENT,27.32,debt_consolidation, 36 months,1,,81.5,0.0,0.933982109,0
6188228,C,92000,0,4,MORTGAGE,19.58,debt_consolidation, 36 months,1,,76.4,0.0,0.291148197,0
10091139,C,82000,0,10,RENT,17.52,debt_consolidation, 36 months,1,,59.3,0.0,0.558264354,0
10578031,D,63000,0,11,RENT,22.63,debt_consolidation, 36 months,1,,51.5,0.0,0.389919915,0
7441089,A,82000,0,6,MORTGAGE,18.03,debt_consolidation, 36 months,0,,38.8,0.0,0.977741309,0
7343140,B,33000,0,3,MORTGAGE,20.0,debt_consolidation, 36 months,1,,71.0,0.0,0.94825094,1
10548572,C,56000,0,11,RENT,27.52,debt_consolidation, 36 months,1,,40.3,0.0,0.749322203,1
8356336,B,133000,0,7,OWN,7.42,home_improvement, 36 months,1,,53.2,0.0,0.566972916,0
6404946,F,50000,0,7,MORTGAGE,19.13,debt_consolidation, 60 months,0,0.0,62.7,0.0,0.850319513,1
5974977,A,140000,0,11,MORTGAGE,2.88,debt_consolidation, 36 months,0,,32.3,0.0,0.651914648,0
5773042,C,55000,0,8,,23.43,debt_consolidation, 36 months,1,,96.5,0.0,0.420681684,1
6569374,D,70000,0,11,RENT,26.62,debt_consolidation, 36 months,0,,54.8,0.0,0.896418722,0
6445304,B,92000,0,3,MORTGAGE,25.06,credit_card, 36 months,1,,89.4,0.0,0.423987646,1
6527038,B,29000,0,7,OWN,19.45,credit_card, 36 months,1,,35.5,0.0,0.494807648,0
6285809,D,50611,0,2,RENT,30.23,debt_consolidation, 36 months,1,,97.4,0.0,0.966426498,0
5947441,B,50000,1,1,OWN,29.02,home_improvement, 36 months,1,,53.2,0.0,0.938148632,1
9026356,C,465000,0,8,OWN,7.73,vacation, 60 months,1,,65.8,0.0,0.112510847,0
7679599,F,39000,0,2,OWN,7.66,home_improvement, 60 months,0,,41.6,0.0,0.835457592,1
10415078,B,70000,0,9,,10.44,credit_card, 36 months,1,,36.7,0.0,0.09093423,0
5705477,A,37500,1,1,RENT,21.76,debt_consolidation, 36 months,1,,50.5,0.0,0.358801881,0
5776642,C,77000,0,2,RENT,4.46,debt_consolidation, 36 months,0,,28.7,0.0,0.973445282,1
6235373,E,135000,0,11,RENT,13.05,other, 60 months,1,,88.7,0.0,0.142181954,1
6375746,E,95000,0,2,RENT,20.54,credit_card, 60 months,0,,91.2,0.0,0.241234535,1
8960964,A,96000,0,2,RENT,10.79,credit_card, 36 months,1,,27.2,0.0,0.642597681,0
8559086,C,70000,0,4,MORTGAGE,11.85,credit_card, 60 months,1,,70.6,0.0,0.790886728,0
6158439,C,60000,0,5,MORTGAGE,31.94,debt_consolidation, 36 months,0,,58.1,0.0,0.71540922,0
9005630,E,60000,0,11,MORTGAGE,9.84,home_improvement, 60 months,0,,58.5,0.0,0.412837264,0
5797427,D,31000,0,11,RENT,20.59,debt_consolidation, 60 months,1,,72.6,0.0,0.496556343,0
8597042,B,52000,0,11,,13.75,debt_consolidation, 36 months,0,,29.4,0.0,0.087416172,0
8590272,G,34039,0,2,RENT,30.57,debt_consolidation, 60 months,1,,81.9,0.0,0.1505663,0
10163003,E,55244,0,11,MORTGAGE,2.69,debt_consolidation, 60 months,0,,71.4,0.0,0.271689218,0
7379453,F,44000,0,3,RENT,15.14,debt_consolidation, 60 months,1,,30.4,0.0,0.190392232,1
5938474,C,80000,0,3,RENT,13.55,credit_card, 60 months,0,,78.4,0.0,0.150430575,1
6548380,E,50000,0,11,,16.49,medical, 36 months,0,,65.6,0.0,0.978738843,1
8992303,A,130000,0,4,MORTGAGE,19.1,debt_consolidation, 36 months,0,,57.8,0.0,0.1087284,0
6160567,D,75000,0,6,OWN,18.07,vacation, 36 months,1,,36.6,0.0,0.511970345,0
9094751,F,80000,0,8,RENT,7.1,major_purchase, 60 months,1,,39.9,0.0,0.108010835,1
8245150,B,42000,0,6,RENT,3.71,other, 36 months,1,,25.9,0.0,0.346187649,1
6570656,C,80000,0,7,RENT,7.98,credit_card, 36 months,0,,90.1,0.0,0.921341506,0
5650298,C,50000,1,0,MORTGAGE,4.39,debt_consolidation, 36 months,0,,52.4,0.0,0.321032985,0
6318400,B,110000,0,8,MORTGAGE,10.04,debt_consolidation, 36 months,1,,90.0,0.0,0.832326021,0
8967476,B,53000,0,11,MORTGAGE,21.54,credit_card, 36 months,1,,64.6,0.0,0.507203351,1
9195962,C,64000,0,7,MORTGAGE,15.89,debt_consolidation, 60 months,1,,23.8,0.0,0.008314814,0
4315307,A,125000,0,3,RENT,1.42,home_improvement, 36 months,1,,25.6,0.0,0.637840089,0
10180125,D,50000,0,8,RENT,25.88,credit_card, 60 months,0,,84.3,0.0,0.850602942,0
10554581,C,90000,0,11,RENT,5.29,debt_consolidation, 36 months,0,,83.9,0.0,0.132222921,0
5966987,D,20800,1,1,OWN,29.31,debt_consolidation, 36 months,1,,59.5,0.0,0.176066667,1
9046005,B,65000,0,9,MORTGAGE,11.45,medical, 36 months,0,,46.2,0.0,0.601917445,0
5774159,B,52000,0,11,MORTGAGE,16.36,debt_consolidation, 36 months,1,,95.6,0.0,0.730119475,0
6915600,D,74460,0,5,MORTGAGE,9.64,house, 60 months,0,,38.2,0.0,0.292429023,0
10548449,C,200000,0,11,,4.54,home_improvement, 60 months,0,,82.5,0.0,0.127975895,0
10865086,D,45432,1,1,MORTGAGE,24.83,debt_consolidation, 36 months,0,,84.8,0.0,0.073691619,1
8946332,B,70000,0,9,MORTGAGE,18.84,debt_consolidation, 36 months,1,,50.6,0.0,0.648244527,1
6547548,A,53000,0,11,MORTGAGE,2.97,debt_consolidation, 36 months,1,,21.3,0.0,0.53393738,0
7388890,C,25000,0,3,RENT,19.68,debt_consolidation, 36 months,0,,97.2,0.0,0.594235762,0
5855666,F,113052,0,4,MORTGAGE,7.2,other, 60 months,0,,55.5,0.0,0.525240759,0
6186125,C,56000,0,11,MORTGAGE,30.81,debt_consolidation, 36 months,0,,89.0,0.0,0.985666488,0
9684948,A,62000,0,6,MORTGAGE,6.79,credit_card, 36 months,0,,85.1,0.0,0.820058216,0
