id,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
7667064,D,90000,1,1,RENT,20.27,credit_card, 60 months,1,,56.6,20.67,0.456885138,1
5650497,C,46000,0,11,MORTGAGE,17.27,debt_consolidation, 60 months,1,,85.4,0.0,0.654410493,1
5777207,C,30000,0,6,RENT,10.08,debt_consolidation, 36 months,1,,93.6,0.0,0.423747787,1
7617727,G,75000,0,7,,27.35,debt_consolidation, 60 months,1,,96.6,0.0,0.505849434,0
7515373,E,75000,0,11,MORTGAGE,27.52,debt_consolidation, 60 months,1,,64.3,0.0,0.776546954,0
6530475,B,57800,0,9,RENT,28.86,debt_consolidation, 36 months,1,,73.6,0.0,0.962567478,0
5695854,C,192500,0,11,MORTGAGE,10.94,credit_card, 60 months,0,,93.1,0.0,0.382628343,0
8905460,A,61435,0,11,MORTGAGE,19.91,credit_card, 36 months,0,,70.5,0.0,0.335898703,1
9455059,E,110000,0,11,MORTGAGE,16.23,debt_consolidation, 36 months,0,,97.4,0.0,0.975233136,0
8579877,C,65000,0,4,OWN,15.07,debt_consolidation, 36 months,0,,61.3,0.0,0.659830173,0
10626734,E,83395,0,11,MORTGAGE,6.02,debt_consolidation, 60 months,0,,56.0,0.0,0.012862226,0
7051389,B,82954,0,11,MORTGAGE,13.11,debt_consolidation, 36 months,1,,62.1,0.0,0.856732045,0
3536402,B,170000,0,4,RENT,,debt_consolidation, 36 months,0,,68.4,0.0,0.263041114,0
8034746,B,65000,0,11,RENT,18.9,debt_consolidation, 36 months,0,,58.8,0.0,0.556225003,0
6310700,B,234000,0,10,MORTGAGE,11.18,debt_consolidation, 36 months,1,,89.0,0.0,0.08150343,1
8646105,C,45000,0,11,MORTGAGE,33.97,debt_consolidation, 36 months,1,,73.8,0.0,0.292196363,0
10130733,B,50000,0,5,RENT,18.1,debt_consolidation, 36 months,1,,68.6,0.0,0.726516955,0
6135033,C,34960,0,3,RENT,21.04,credit_card, 36 months,1,,58.6,0.0,0.60129756,0
8127992,D,35000,0,4,RENT,22.27,medical, 36 months,1,,67.3,0.0,0.104896072,1
8535421,D,62915,0,11,RENT,18.03,credit_card, 36 months,0,,80.3,0.0,0.521281794,0
6548259,D,28176,1,0,MORTGAGE,16.48,debt_consolidation, 36 months,1,,99.5,0.0,0.030326784,0
6577387,E,95000,0,9,OWN,9.89,debt_consolidation, 60 months,1,,69.5,0.0,0.138828174,0
8665743,C,80500,1,0,MORTGAGE,22.39,debt_consolidation, 60 months,1,,34.7,0.0,0.91513315,0
8587197,C,140000,0,3,RENT,14.31,debt_consolidation, 36 months,1,,30.9,0.0,0.777432705,1
9295142,C,43000,0,3,MORTGAGE,19.05,debt_consolidation, 60 months,1,,64.6,0.0,0.728187579,1
5940171,E,140000,0,3,RENT,4.47,credit_card, 36 months,0,,95.7,0.0,0.345030253,0
6184697,E,104000,0,11,,10.8,debt_consolidation, 60 months,0,,57.7,0.0,0.348030097,1
6505013,D,80000,0,2,RENT,8.92,debt_consolidation, 60 months,1,,47.7,0.0,0.196080171,0
10162685,E,69000,0,11,MORTGAGE,16.63,credit_card, 36 months,0,,84.7,0.0,0.977929518,0
9026655,D,66000,0,8,OWN,22.05,debt_consolidation, 60 months,1,,82.6,30.0,0.231652302,1
8666117,C,70000,0,11,RENT,22.1,credit_card, 60 months,1,,66.1,0.0,0.008357996,1
8876451,D,48000,0,3,MORTGAGE,20.25,car, 60 months,1,,37.9,0.0,0.315626255,1
7718479,C,29000,0,3,RENT,23.3,debt_consolidation, 36 months,0,,61.7,0.0,0.386604674,1
8587231,B,75000,1,1,RENT,4.48,credit_card, 36 months,0,,62.6,0.0,0.371807529,0
7697894,C,80000,0,7,OWN,7.29,debt_consolidation, 36 months,1,,11.7,0.0,0.319627652,0
6188564,C,44532,1,1,RENT,4.28,debt_consolidation, 36 months,1,,68.5,0.0,0.93738166,0
7090291,D,23000,0,3,MORTGAGE,8.14,small_business, 36 months,1,,44.2,0.0,0.902853132,0
8296346,A,128500,0,11,RENT,4.58,credit_card, 36 months,0,,46.5,0.0,0.375626485,0
8598528,C,53500,0,5,MORTGAGE,16.22,debt_consolidation, 60 months,1,,19.6,0.0,0.014306906,0
7079219,B,47500,0,6,RENT,19.98,debt_consolidation, 36 months,1,,84.9,0.0,0.372089375,0
10894633,F,73000,0,11,RENT,20.71,other, 60 months,0,0.0,22.9,0.0,0.85178653,0
6385575,C,104000,0,4,MORTGAGE,2.83,home_improvement, 36 months,0,,45.5,0.0,0.123340024,0
6209617,C,110000,0,9,MORTGAGE,11.59,debt_consolidation, 60 months,0,,45.1,0.0,0.254884726,0
7385743,A,95000,0,11,OWN,2.19,home_improvement, 36 months,1,,3.0,0.0,0.519904182,0
8054827,E,47500,0,4,RENT,13.95,other, 36 months,0,,84.9,0.0,0.359044953,0
9475012,C,63000,0,8,MORTGAGE,19.58,debt_consolidation, 36 months,1,,78.8,0.0,0.452391311,0
6285743,C,31000,0,2,OWN,10.45,debt_consolidation, 36 months,1,,64.5,0.0,0.675629106,0
7717511,A,79248,0,2,MORTGAGE,14.63,debt_consolidation, 36 months,1,,7.7,0.0,0.029464207,0
7649301,B,42000,0,4,MORTGAGE,14.29,debt_consolidation, 36 months,0,,29.1,0.0,0.496367595,0
7535619,A,78000,0,5,RENT,21.37,debt_consolidation, 36 months,1,,13.1,0.0,0.051621235,0
6320983,B,48000,0,3,MORTGAGE,7.26,debt_consolidation, 36 months,1,,50.6,0.0,0.71880314,0
5782793,E,55000,0,11,MORTGAGE,26.23,medical, 36 months,0,,47.1,0.0,0.722261221,1
5946605,A,90000,0,5,MORTGAGE,7.66,debt_consolidation, 36 months,1,,19.4,0.0,0.675656862,0
6189591,A,95000,0,11,MORTGAGE,9.18,debt_consolidation, 36 months,0,,22.5,0.0,0.788438559,0
7615221,E,85000,0,10,RENT,9.04,debt_consolidation, 60 months,1,,85.3,0.0,0.241525193,1
10106180,D,200000,0,2,MORTGAGE,13.13,home_improvement, 60 months,0,,97.6,0.0,0.670512434,1
9054827,B,46000,0,6,MORTGAGE,21.76,debt_consolidation, 36 months,0,,19.0,0.0,0.060583674,0
7675317,D,33000,0,11,MORTGAGE,26.22,other, 36 months,1,,53.1,0.0,0.768069267,1
10110630,B,75000,0,11,MORTGAGE,30.48,debt_consolidation, 36 months,1,,60.3,0.0,0.275689082,1
9125328,B,150000,0,5,,17.51,credit_card, 36 months,0,,65.7,0.0,0.226366283,0
10121693,D,50000,0,11,MORTGAGE,12.78,debt_consolidation, 60 months,0,,0.0,0.0,0.16609941,0
7718885,C,60000,0,6,MORTGAGE,21.19,other, 60 months,1,,42.7,0.0,0.174379092,0
9764637,A,97000,0,4,RENT,14.75,credit_card, 36 months,1,,59.4,0.0,0.79656398,0
7061637,C,56000,0,11,RENT,16.22,debt_consolidation, 36 months,1,,81.3,0.0,0.726627918,0
10084718,D,94568,0,5,RENT,13.07,debt_consolidation, 60 months,1,,43.0,0.0,0.09485111,0
7627440,C,19881,1,0,RENT,12.98,medical, 36 months,1,,84.1,0.0,0.79365621,1
6395489,D,48000,1,0,RENT,17.58,debt_consolidation, 36 months,1,,77.9,0.0,0.885748393,1
10705894,B,41000,0,11,OWN,11.71,home_improvement, 60 months,0,,13.1,0.0,0.305404932,0
8095003,D,46000,0,8,RENT,12.37,debt_consolidation, 36 months,1,,60.6,0.0,0.060137163,0
5754647,D,25000,0,7,RENT,15.65,other, 36 months,1,,82.2,0.0,0.799063694,0
7388189,C,43300,1,1,MORTGAGE,20.65,debt_consolidation, 60 months,1,,62.5,0.0,0.769242593,1
7705339,D,45000,0,9,RENT,9.47,credit_card, 36 months,1,,93.0,0.0,0.863023087,0
7077136,B,55000,0,11,MORTGAGE,8.36,moving, 36 months,0,,29.3,0.0,0.272911966,0
8580516,C,50000,0,9,RENT,26.04,medical, 36 months,0,,88.2,0.0,0.210596983,0
9594674,D,90000,0,3,RENT,14.92,moving, 36 months,0,,37.5,0.0,0.384969668,1
5940118,B,400000,0,11,MORTGAGE,15.43,debt_consolidation, 36 months,0,,72.0,35.3976,0.087444547,0
7675782,B,85000,1,1,RENT,15.68,debt_consolidation, 36 months,1,,62.8,0.0,0.702516287,0
5960115,B,31000,0,11,MORTGAGE,10.65,credit_card, 36 months,1,,49.2,0.0,0.269941137,0
5755113,B,50000,0,11,MORTGAGE,13.56,credit_card, 36 months,0,,67.6,0.0,0.31106309,0
9454621,E,60000,0,11,,19.4,debt_consolidation, 36 months,1,,99.2,0.0,0.899080098,0
7062821,C,94000,0,7,RENT,5.58,debt_consolidation, 36 months,0,,57.9,0.0,0.608432066,0
7377201,B,60000,0,11,RENT,21.28,credit_card, 36 months,0,,67.0,0.0,0.515103552,0
5945519,B,74000,0,11,MORTGAGE,27.1,debt_consolidation, 36 months,0,,58.2,0.0,0.052784877,0
6207809,D,40000,1,0,RENT,27.63,other, 36 months,0,,40.3,0.0,0.662936374,1
8644635,C,68000,0,11,MORTGAGE,14.95,debt_consolidation, 36 months,0,,72.2,0.0,0.955751521,0
10568425,D,84000,0,11,MORTGAGE,7.86,medical, 60 months,1,,80.6,0.0,0.213888381,0
7341299,D,56000,0,10,MORTGAGE,13.69,debt_consolidation, 36 months,0,,80.4,0.0,0.689057836,0
10091602,B,96500,0,4,RENT,13.8,debt_consolidation, 36 months,0,,65.7,0.0,0.58751679,1
6576794,B,60000,0,2,RENT,16.82,debt_consolidation, 36 months,1,,47.3,0.0,0.614206631,0
5772980,A,36000,1,1,RENT,19.52,debt_consolidation, 36 months,1,,23.8,0.0,0.972682358,0
5735256,B,20000,0,4,RENT,16.26,debt_consolidation, 36 months,1,,57.9,0.0,0.380491227,0
10163648,C,75000,0,11,RENT,15.82,debt_consolidation, 36 months,0,,57.5,0.0,0.296421461,0
11004651,C,48000,0,8,MORTGAGE,12.8,debt_consolidation, 36 months,1,,37.1,0.0,0.183046313,0
6155081,A,75000,0,11,MORTGAGE,3.51,debt_consolidation, 36 months,1,,10.1,0.0,0.578082963,0
5767312,F,60000,0,3,RENT,28.75,credit_card, 60 months,0,,85.3,0.0,0.593521179,0
8158117,C,63000,0,2,MORTGAGE,18.15,debt_consolidation, 60 months,1,,53.4,0.0,0.248059262,1
10089951,E,55000,1,0,MORTGAGE,17.93,medical, 36 months,1,,72.0,0.0,0.592167892,1
6206410,D,49000,0,11,MORTGAGE,20.4,debt_consolidation, 36 months,1,,81.0,0.0,0.383498149,0
5779998,C,70000,0,4,RENT,3.38,debt_consolidation, 60 months,0,,43.2,0.0,0.633621303,0
6244593,B,72000,0,5,MORTGAGE,23.93,debt_consolidation, 36 months,1,,34.0,0.0,0.104504524,0
8969846,B,78000,0,5,MORTGAGE,17.6,credit_card, 36 months,0,,58.9,0.0,0.073115207,0
7086199,B,120000,0,3,,17.02,credit_card, 36 months,0,,41.6,0.0,0.16010689,0
8137668,B,110000,0,3,RENT,25.92,credit_card, 36 months,0,,52.9,0.0,0.393043288,0
6166765,D,85000,0,11,MORTGAGE,20.08,debt_consolidation, 60 months,0,0.0,93.8,0.0,0.807325854,0
7704773,B,30000,0,4,RENT,21.2,credit_card, 36 months,1,,48.6,0.0,0.261339496,1
10103054,B,41460,0,6,RENT,26.95,debt_consolidation, 36 months,1,,50.7,0.0,0.666831931,0
6528547,B,180000,0,9,MORTGAGE,3.75,debt_consolidation, 36 months,1,,46.3,0.0,0.564289834,0
9845359,D,105000,0,7,,15.79,credit_card, 60 months,0,,62.3,0.0,0.524112963,0
5772566,C,60000,0,11,MORTGAGE,19.34,debt_consolidation, 60 months,1,,47.9,0.0,0.913400097,0
6545090,B,32000,0,11,OWN,17.25,debt_consolidation, 36 months,1,,65.3,0.0,0.753547382,0
5635325,C,100000,0,6,MORTGAGE,9.1,debt_consolidation, 60 months,0,,57.5,0.0,0.370917661,0
8617247,A,103000,0,11,MORTGAGE,17.0,debt_consolidation, 36 months,1,,22.5,0.0,0.897554424,0
10092641,B,46800,0,6,RENT,15.49,credit_card, 36 months,1,,64.3,0.0,0.831195406,0
7094383,B,62000,0,11,RENT,10.63,debt_consolidation, 36 months,0,,44.2,0.0,0.776201616,0
7955122,B,70000,0,11,MORTGAGE,20.67,credit_card, 36 months,1,,86.7,0.0,0.396050792,1
5946395,B,50000,0,8,MORTGAGE,8.59,credit_card, 36 months,0,,66.6,0.0,0.624689849,0
7339079,A,90000,0,3,RENT,10.18,debt_consolidation, 36 months,1,,7.4,0.0,0.627689508,0
10235626,B,35000,0,5,RENT,16.65,credit_card, 36 months,1,,75.6,0.0,0.751116715,0
6318593,E,95000,0,11,,14.58,credit_card, 60 months,0,,89.2,0.0,0.124051552,0
5779058,B,22157,0,7,OWN,13.65,credit_card, 36 months,1,,28.4,0.0,0.138593953,1
5609487,E,105000,0,11,MORTGAGE,12.72,other, 60 months,0,,45.8,0.0,0.599794938,1
10637330,F,58000,0,2,MORTGAGE,20.22,major_purchase, 60 months,0,,57.0,0.0,0.375054218,1
6310815,B,23000,0,2,RENT,20.5,credit_card, 36 months,1,,34.9,0.0,0.824647308,0
10595977,C,49500,0,11,MORTGAGE,31.18,debt_consolidation, 60 months,1,,43.0,0.0,0.580873506,0
5785887,D,58000,0,6,RENT,7.78,debt_consolidation, 36 months,1,,106.1,0.0,0.309098831,0
5938817,D,35000,0,11,RENT,4.48,other, 36 months,1,,15.0,0.0,0.441713505,0
6290567,B,32000,0,6,RENT,21.32,debt_consolidation, 36 months,0,,56.7,0.0,0.574393308,1
6326124,D,68000,0,3,RENT,15.3,wedding, 36 months,1,,90.3,0.0,0.37748508,0
10484929,C,50000,0,11,OWN,15.82,debt_consolidation, 36 months,1,,49.5,0.0,0.712738547,0
8386246,D,42000,0,4,,29.94,other, 36 months,0,,74.8,0.0,0.890390517,1
11265033,C,108000,0,9,MORTGAGE,4.7,debt_consolidation, 36 months,0,,84.2,0.0,0.025309422,0
6299835,D,32000,0,7,RENT,14.4,debt_consolidation, 36 months,1,,85.2,0.0,0.553187953,0
9185476,C,85000,0,11,MORTGAGE,27.97,credit_card, 36 months,0,,60.0,0.0,0.277624234,0
6105837,C,110000,0,11,OWN,18.69,debt_consolidation, 36 months,0,,48.9,0.0,0.747605235,0
10585917,D,95000,0,4,MORTGAGE,8.32,debt_consolidation, 36 months,0,,39.0,0.0,0.659619164,1
8876382,C,72106,0,6,RENT,18.79,debt_consolidation, 36 months,0,,86.8,0.0,0.323949425,0
5638493,C,90000,0,11,MORTGAGE,22.09,debt_consolidation, 36 months,0,,61.3,0.0,0.634706457,0
10597690,D,51000,0,11,MORTGAGE,4.16,debt_consolidation, 36 months,0,,43.7,0.0,0.001097726,0
5796972,A,105000,0,3,RENT,5.9,debt_consolidation, 36 months,1,,3.5,0.0,0.483837242,0
7678991,B,50000,0,2,RENT,21.32,debt_consolidation, 36 months,1,,68.5,0.0,0.18955694,0
8156363,C,55000,0,3,MORTGAGE,20.9,debt_consolidation, 60 months,1,,59.0,0.0,0.339156391,0
7449661,C,250000,0,11,MORTGAGE,5.46,debt_consolidation, 36 months,0,,49.0,0.0,0.135874503,0
6554692,C,30000,1,0,OWN,18.24,house, 36 months,1,,84.6,0.0,0.781425927,1
6287859,B,80000,0,3,MORTGAGE,21.87,debt_consolidation, 36 months,1,,50.6,0.0,0.268701788,0
6516653,B,51000,0,11,RENT,14.38,debt_consolidation, 36 months,1,,27.6,0.0,0.338254079,0
10149034,C,93000,0,11,MORTGAGE,17.42,major_purchase, 36 months,0,,27.0,0.0,0.805513975,0
6185968,C,140000,0,11,OWN,5.39,debt_consolidation, 36 months,0,,30.3,0.0,0.023107068,0
8225185,D,220000,0,9,MORTGAGE,15.9,debt_consolidation, 60 months,0,,43.9,0.0,0.185865095,0
8647878,F,265000,0,6,MORTGAGE,3.21,house, 36 months,0,,18.3,0.0,0.156907778,0
10584890,F,200000,0,8,RENT,2.86,small_business, 36 months,0,,53.8,0.0,0.574064944,0
8856505,E,31500,0,4,MORTGAGE,24.15,debt_consolidation, 36 months,1,,94.5,0.0,0.076011303,1
9237645,C,70000,0,9,RENT,11.31,debt_consolidation, 36 months,1,,61.3,0.0,0.366045894,0
8305323,D,50000,0,9,RENT,6.55,credit_card, 36 months,0,,57.7,0.0,0.801348835,0
5785109,A,250000,0,11,MORTGAGE,5.54,home_improvement, 36 months,0,,0.8,0.0,0.884011955,0
5649919,C,48000,0,11,MORTGAGE,22.4,debt_consolidation, 36 months,0,,47.3,0.0,0.602753111,0
6167345,B,75000,0,3,MORTGAGE,12.9,debt_consolidation, 36 months,0,,25.2,0.0,0.303390619,0
7689237,A,97060,0,11,MORTGAGE,21.61,credit_card, 36 months,0,,44.8,0.0,0.774474079,0
8584641,C,91000,0,11,MORTGAGE,12.5,debt_consolidation, 60 months,1,,7.1,0.0,0.703851957,0
8601013,D,52000,0,8,MORTGAGE,34.5,debt_consolidation, 60 months,1,,83.0,0.0,0.157228623,0
5939294,E,94000,0,11,,13.05,debt_consolidation, 60 months,0,,23.3,0.0,0.838306975,1
6580403,B,114000,0,3,MORTGAGE,11.08,debt_consolidation, 36 months,0,,92.7,0.0,0.934196544,1
6548849,B,40000,0,4,RENT,22.68,debt_consolidation, 36 months,1,,81.4,0.0,0.125644993,0
7254572,E,110000,0,11,MORTGAGE,20.39,credit_card, 60 months,1,,89.1,0.0,0.314619633,0
6519331,B,50000,0,10,MORTGAGE,5.66,debt_consolidation, 36 months,1,,55.3,0.0,0.910356363,0
8915951,B,155000,0,11,MORTGAGE,14.9,credit_card, 36 months,1,,64.1,0.0,0.613100096,0
8995021,A,55000,0,2,RENT,16.1,debt_consolidation, 36 months,1,,75.2,0.0,0.179580727,0
6786148,C,60000,0,4,RENT,15.82,debt_consolidation, 36 months,0,,74.3,0.0,0.295242579,0
7078724,B,84000,0,7,RENT,10.05,debt_consolidation, 36 months,1,,60.9,0.0,0.819913059,0
9078356,C,79000,0,4,RENT,7.21,debt_consolidation, 36 months,1,,44.7,0.0,0.048081536,0
5629658,C,65000,0,7,MORTGAGE,20.22,credit_card, 60 months,0,,89.7,0.0,0.361286225,0
7705731,D,40000,0,2,RENT,22.86,debt_consolidation, 36 months,0,,43.1,30.0,0.807636921,1
6529363,D,110000,0,11,MORTGAGE,10.03,medical, 36 months,0,,92.5,0.0,0.016686802,0
7655498,A,35000,1,1,MORTGAGE,31.95,debt_consolidation, 36 months,1,,1.1,0.0,0.830842649,0
5650039,F,93000,0,4,MORTGAGE,24.0,other, 60 months,1,,76.4,0.0,0.564448849,1
5969430,A,60000,0,11,MORTGAGE,22.0,credit_card, 36 months,1,,67.4,0.0,0.31979165,0
10100606,B,50000,0,3,MORTGAGE,20.12,debt_consolidation, 36 months,0,,81.3,0.0,0.453557222,0
6331665,D,57200,0,11,MORTGAGE,17.85,credit_card, 36 months,0,,85.4,0.0,0.303009852,0
5784098,E,110000,0,5,MORTGAGE,13.74,debt_consolidation, 60 months,0,,60.3,0.0,0.166558933,0
8915426,C,102000,1,1,MORTGAGE,12.68,debt_consolidation, 60 months,0,,54.5,0.0,0.725572944,0
10776467,D,66000,0,11,MORTGAGE,27.04,debt_consolidation, 60 months,0,,71.2,0.0,0.691116997,0
7375268,B,83705,1,0,MORTGAGE,0.37,home_improvement, 60 months,1,,2.8,0.0,0.782600088,0
6328813,C,60000,0,8,RENT,27.24,debt_consolidation, 60 months,0,,78.2,0.0,0.267028772,0
6568621,C,60000,0,11,MORTGAGE,2.4,home_improvement, 36 months,0,,86.4,0.0,0.041707159,0
6455262,C,32000,0,3,OWN,6.56,debt_consolidation, 36 months,1,,14.0,0.0,0.935623578,1
5704766,D,36900,0,11,RENT,15.22,debt_consolidation, 36 months,1,,38.7,0.0,0.35071789,0
6525231,C,65000,0,11,MORTGAGE,12.7,debt_consolidation, 36 months,1,,79.5,0.0,0.861207023,1
10086141,B,43000,0,2,,27.75,debt_consolidation, 36 months,1,,83.6,0.0,0.330674764,1
7915795,B,60000,0,11,MORTGAGE,18.46,debt_consolidation, 36 months,0,,87.7,0.0,0.103147664,0
8285829,D,23000,1,1,RENT,9.65,debt_consolidation, 36 months,0,,58.2,0.0,0.69074797,0
9006503,A,90000,0,11,OWN,23.42,debt_consolidation, 36 months,0,,39.4,0.0,0.816159944,0
10615060,D,330000,0,4,MORTGAGE,4.98,home_improvement, 36 months,0,,72.9,0.0,0.426721608,0
6533737,E,56000,0,2,MORTGAGE,17.07,debt_consolidation, 60 months,1,,78.3,0.0,0.948978447,0
8975321,D,80800,1,0,OWN,3.92,major_purchase, 60 months,0,,30.9,0.0,0.983950301,1
8587494,F,25000,0,4,RENT,18.29,debt_consolidation, 36 months,1,,94.1,0.0,0.789122386,0
7680437,D,42000,1,1,OWN,11.06,other, 36 months,0,,58.3,14.9845,0.851778512,1
10716364,E,76000,0,2,MORTGAGE,7.75,home_improvement, 60 months,1,,43.9,0.0,0.991013336,1
7535898,B,30000,1,1,OWN,23.56,home_improvement, 36 months,1,,17.8,0.0,0.41200261,0
5686098,D,38854,0,7,RENT,16.21,major_purchase, 36 months,0,,25.1,0.0,0.579602627,0
6209522,C,27000,0,2,OWN,15.16,debt_consolidation, 36 months,0,,68.6,0.0,0.843065633,0
6065190,E,45000,0,5,RENT,28.06,debt_consolidation, 60 months,1,,55.9,0.0,0.26294387,1
6522246,A,45000,0,3,MORTGAGE,27.0,debt_consolidation, 36 months,1,,51.3,0.0,0.756463271,0
9012229,C,75400,0,8,MORTGAGE,19.82,debt_consolidation, 60 months,1,1.0,35.4,0.0,0.879973091,0
10755839,A,45000,0,3,RENT,24.32,debt_consolidation, 36 months,1,,71.9,0.0,0.549973501,0
6311123,E,33000,1,1,OWN,8.51,car, 36 months,0,,58.9,0.0,0.423828354,1
6552760,C,65000,0,6,MORTGAGE,26.27,debt_consolidation, 36 months,1,,60.6,0.0,0.567021961,0
6573632,C,132000,0,11,MORTGAGE,19.53,debt_consolidation, 36 months,0,,73.6,0.0,0.583855937,0
9187413,C,111000,0,11,MORTGAGE,21.9,debt_consolidation, 60 months,1,,64.2,0.0,0.979721452,0
5977099,B,50122,0,3,MORTGAGE,13.91,debt_consolidation, 36 months,0,,31.4,0.0,0.962726576,0
8286046,C,105000,0,11,MORTGAGE,10.3,debt_consolidation, 36 months,1,,61.8,0.0,0.03823527,0
7947105,E,118500,0,11,OWN,10.77,credit_card, 60 months,1,,90.7,0.0,0.044412286,0
10102527,D,32000,0,7,RENT,18.38,debt_consolidation, 36 months,1,,38.0,0.0,0.140996828,0
3347306,B,55000,0,11,,14.97,debt_consolidation, 36 months,1,,30.1,0.0,0.01148613,0
6285031,E,50000,1,0,OWN,26.81,debt_consolidation, 60 months,1,,69.5,0.0,0.790347406,0
5630331,B,57000,0,11,,34.27,debt_consolidation, 36 months,1,,91.3,0.0,0.881499866,1
7049023,C,100000,0,3,RENT,8.94,small_business, 36 months,1,,19.0,0.0,0.31772546,0
9007057,C,90000,0,11,MORTGAGE,11.8,debt_consolidation, 36 months,0,,72.0,0.0,0.633031247,0
5798181,B,29000,1,0,RENT,11.63,credit_card, 36 months,0,,35.1,0.0,0.011878196,1
7534952,C,70000,0,11,MORTGAGE,3.83,debt_consolidation, 60 months,0,,62.1,0.0,0.020812478,0
5696103,A,78000,0,11,OWN,8.9,debt_consolidation, 36 months,1,,55.8,0.0,0.378378414,0
6526760,B,45000,0,10,RENT,26.32,credit_card, 36 months,1,,75.0,0.0,0.54054373,1
10597113,D,65279,0,11,MORTGAGE,16.95,debt_consolidation, 60 months,1,,82.1,0.0,0.169572171,0
10604718,E,82000,0,11,MORTGAGE,18.86,debt_consolidation, 36 months,0,,50.2,0.0,0.360077459,0
8627656,A,170000,0,3,RENT,8.35,credit_card, 36 months,1,,80.1,0.0,0.510935818,0
7337858,B,60000,0,11,MORTGAGE,13.88,other, 36 months,0,,7.6,0.0,0.80652017,0
7455056,D,225000,0,11,MORTGAGE,9.99,debt_consolidation, 36 months,0,,95.8,0.0,0.414388747,0
6874959,E,80000,0,2,RENT,24.83,debt_consolidation, 60 months,1,,51.4,0.0,0.148151465,1
6297145,C,85000,0,5,MORTGAGE,13.41,credit_card, 60 months,1,,72.4,0.0,0.561277813,1
6533332,C,18690,0,3,RENT,8.99,debt_consolidation, 36 months,1,,18.4,0.0,0.901437514,0
6551519,B,40000,0,8,MORTGAGE,20.88,debt_consolidation, 36 months,0,,47.1,0.0,0.348723266,0
6224854,C,30000,0,8,RENT,30.08,credit_card, 36 months,0,,83.4,0.0,0.633800695,0
6205669,A,55000,0,10,MORTGAGE,21.47,debt_consolidation, 36 months,1,,67.0,0.0,0.458703426,0
8588360,C,60000,0,7,RENT,29.29,debt_consolidation, 36 months,1,,45.0,0.0,0.604333032,0
6518634,C,180000,0,11,MORTGAGE,12.28,debt_consolidation, 36 months,0,,82.0,0.0,0.075554706,0
6189133,B,38000,1,1,RENT,25.48,debt_consolidation, 36 months,0,,38.6,0.0,0.125125676,0
9236583,B,160000,0,3,RENT,9.06,debt_consolidation, 36 months,1,,29.2,0.0,0.768533272,0
6544905,D,71000,0,6,RENT,27.16,debt_consolidation, 36 months,0,,11.1,0.0,0.774022744,0
10093147,D,67000,0,11,MORTGAGE,18.97,debt_consolidation, 36 months,1,,91.1,0.0,0.29234952,0
5793624,B,75000,0,6,MORTGAGE,10.54,credit_card, 36 months,0,,48.7,0.0,0.520352014,0
8624619,B,97000,0,11,MORTGAGE,11.94,debt_consolidation, 36 months,0,,71.2,0.0,0.927812509,0
9065922,B,55000,0,2,,29.23,debt_consolidation, 36 months,0,,62.4,0.0,0.568370135,1
8972176,B,30162,0,11,MORTGAGE,25.47,debt_consolidation, 36 months,1,1.0,87.4,0.0,0.773041428,1
9011920,B,85000,0,2,,11.72,major_purchase, 60 months,1,1.0,25.2,0.0,0.753773891,0
10116175,A,33000,0,8,RENT,21.82,major_purchase, 36 months,1,,14.9,0.0,0.84064288,0
8224679,C,94000,0,6,RENT,27.83,debt_consolidation, 60 months,1,,46.8,0.0,0.142822185,0
6186435,E,190000,0,2,RENT,15.06,debt_consolidation, 36 months,0,,89.3,0.0,0.55178983,1
6274699,C,42000,0,6,RENT,6.14,credit_card, 36 months,1,,65.8,0.0,0.992404796,0
6542992,C,83000,0,4,MORTGAGE,10.45,major_purchase, 36 months,1,,60.1,0.0,0.460819911,0
7079612,C,50000,0,3,RENT,27.41,debt_consolidation, 36 months,1,,68.7,0.0,0.865146093,0
8627771,C,86000,0,11,RENT,8.55,debt_consolidation, 36 months,1,,41.2,0.0,0.353142464,0
7727101,D,63000,0,4,RENT,7.22,debt_consolidation, 36 months,0,,98.4,0.0,0.638587141,0
6521928,A,105000,0,9,MORTGAGE,13.21,debt_consolidation, 36 months,1,,42.1,0.0,0.178847084,0
6209303,B,95160,1,1,RENT,9.7,debt_consolidation, 36 months,0,,38.8,0.0,0.883150942,0
10183457,E,85000,0,11,MORTGAGE,15.39,debt_consolidation, 36 months,0,,94.4,0.0,0.640001014,0
7355561,D,73000,0,10,RENT,17.93,debt_consolidation, 60 months,0,0.0,42.1,0.0,0.223055043,0
7450185,D,38000,0,11,,32.68,small_business, 36 months,0,,69.2,0.0,0.409215166,0
10181309,A,62000,0,11,RENT,25.2,credit_card, 36 months,0,,63.3,0.0,0.219589017,0
7719529,D,38800,0,2,RENT,30.23,debt_consolidation, 36 months,1,,86.5,0.0,0.287074042,0
9218264,F,70000,0,11,OWN,9.79,debt_consolidation, 36 months,0,,62.4,0.0,0.425431461,0
8625450,A,72120,0,8,MORTGAGE,21.56,credit_card, 36 months,0,,47.3,0.0,0.671347236,0
7366235,D,96000,0,2,RENT,26.31,credit_card, 36 months,1,,86.3,0.0,0.741635509,0
